device_id,device_type,file_accessed,action,port_used,manufacturer_id,access_duration_sec,file_size_kb,os_alert_flag,is_encrypted,is_malicious
73fd7b5b,charging_only,dll,auto_run,type_c_port,VID_EF01,0.01,531,0,0,0
8e4ef907,charging_only,zip,write,back_usb,VID_4321,3.12,4694,0,0,0
7fb2c37e,unknown_device,mp3,execute,hub_usb,VID_4321,1.88,626,0,1,1
1b8352d8,mass_storage,mp3,encrypt,back_usb,VID_ABCD,0.64,1182,0,0,0
3dea8bf1,mass_storage,pdf,auto_run,hub_usb,VID_ABCD,6.98,45912,1,0,1
3b3bae03,unknown_device,pdf,encrypt,hub_usb,VID_EF01,0.96,3924,0,0,0
38a3b3d8,unknown_device,jpg,read,hub_usb,VID_EF01,3.48,876,0,0,0
12718998,network_adapter,mp3,scan,hub_usb,VID_1234,2.7,29515,1,0,1
f1f4ea05,network_adapter,pdf,scan,back_usb,VID_ABCD,6.76,4425,1,0,0
d87df92e,mass_storage,py,auto_run,back_usb,VID_ABCD,2.19,9422,1,0,1
c2c848b0,mass_storage,mp3,scan,hub_usb,VID_ABCD,0.36,1957,0,0,0
f1f80770,mass_storage,bat,execute,back_usb,VID_EF01,4.57,3984,0,0,0
4a5b2c96,charging_only,sh,scan,hub_usb,VID_4321,0.57,3844,0,0,0
5deb8e87,unknown_device,sh,encrypt,hub_usb,VID_1234,10.44,11263,0,0,1
8acd19d4,keyboard_emulator,dll,encrypt,type_c_port,VID_EF01,0.78,334,0,0,0
bbc90ce9,network_adapter,exe,encrypt,back_usb,VID_FAKE,1.06,4440,0,0,0
9358ef3e,unknown_device,mp3,scan,front_usb,VID_4321,3.96,3237,0,0,0
0d3755b3,keyboard_emulator,docx,scan,type_c_port,VID_1234,3.98,3352,1,0,0
79761a87,network_adapter,docx,write,hub_usb,VID_4321,1.66,37886,0,0,1
309dac56,charging_only,docx,encrypt,front_usb,VID_1234,9.82,9095,1,0,1
da2d3810,mass_storage,sh,execute,hub_usb,VID_1234,0.47,1433,0,0,0
a8113e39,charging_only,mp3,read,front_usb,VID_EF01,0.32,1972,0,1,1
93ed9f0f,charging_only,bat,encrypt,type_c_port,VID_1234,0.61,2514,0,0,0
f523d45e,keyboard_emulator,zip,write,type_c_port,VID_4321,0.97,2065,0,0,0
6849161c,charging_only,bat,scan,hub_usb,VID_EF01,0.04,4937,0,0,0
9b6a2959,unknown_device,zip,execute,type_c_port,VID_EF01,6.8,726,1,1,1
23c75d34,charging_only,docx,write,back_usb,VID_EF01,0.56,44756,1,0,1
00025760,network_adapter,sh,read,back_usb,VID_ABCD,2.5,4707,0,0,0
196b85dc,keyboard_emulator,py,write,front_usb,VID_EF01,2.4,4141,0,0,0
f22b402f,unknown_device,sh,read,hub_usb,VID_EF01,0.07,937,0,0,0
72c43052,unknown_device,exe,execute,hub_usb,VID_FAKE,0.55,1164,0,0,0
fc997eb1,mass_storage,zip,encrypt,back_usb,VID_1234,0.46,927,0,0,0
de730c97,charging_only,bat,scan,hub_usb,VID_EF01,1.57,1135,0,0,0
eb164d86,keyboard_emulator,exe,encrypt,front_usb,VID_ABCD,3.17,4831,0,0,0
b53d275e,network_adapter,dll,auto_run,back_usb,VID_ABCD,3.0,2187,0,0,0
f1a62363,network_adapter,dll,execute,back_usb,VID_FAKE,0.06,47174,1,0,1
0bc3c5ba,charging_only,dll,execute,hub_usb,VID_1234,1.11,46009,1,0,1
a10f9aab,mass_storage,sh,write,back_usb,VID_4321,1.91,1583,0,0,0
2b112c0e,network_adapter,zip,scan,hub_usb,VID_ABCD,4.79,4392,0,0,0
295ade7a,keyboard_emulator,exe,write,front_usb,VID_FAKE,2.44,481,1,0,0
3277fc3f,unknown_device,py,execute,type_c_port,VID_EF01,6.49,928,0,0,0
8440eaf3,network_adapter,bat,execute,front_usb,VID_1234,4.79,4432,1,1,1
3f1ff050,keyboard_emulator,py,execute,type_c_port,VID_EF01,1.03,465,0,0,0
a09baf85,keyboard_emulator,exe,read,front_usb,VID_1234,3.1,4291,0,0,0
00e63188,network_adapter,docx,read,type_c_port,VID_EF01,3.78,40068,1,0,1
74c5a9a0,charging_only,mp3,write,hub_usb,VID_EF01,6.69,27231,1,0,1
19ec7789,keyboard_emulator,dll,read,hub_usb,VID_FAKE,1.41,39835,0,0,1
0f0dbc4c,unknown_device,mp3,execute,hub_usb,VID_1234,9.15,1331,0,0,0
1f6efee3,network_adapter,sh,write,front_usb,VID_FAKE,0.95,2455,0,0,0
f44eafb7,unknown_device,bat,scan,front_usb,VID_ABCD,8.94,1837,0,0,0
90e489fd,keyboard_emulator,bat,execute,type_c_port,VID_1234,6.37,6776,1,0,1
1452a1fa,network_adapter,exe,write,back_usb,VID_EF01,1.75,142,0,0,0
62dd7e12,charging_only,exe,write,type_c_port,VID_4321,0.94,45269,1,0,1
3e9bdf1b,unknown_device,py,write,hub_usb,VID_EF01,1.33,27579,0,0,1
8c157ff1,unknown_device,dll,auto_run,type_c_port,VID_EF01,3.74,1019,0,0,0
f17a5342,keyboard_emulator,sh,read,front_usb,VID_4321,4.24,23522,0,1,1
a1a3cd17,unknown_device,jpg,execute,type_c_port,VID_1234,1.17,1039,0,0,0
9f40f6a3,network_adapter,bat,execute,type_c_port,VID_EF01,0.25,1085,0,0,0
85e4e898,unknown_device,pdf,execute,back_usb,VID_FAKE,0.77,2166,0,0,0
4379d33c,mass_storage,mp3,scan,front_usb,VID_4321,0.64,394,0,0,0
35f24de8,charging_only,zip,encrypt,front_usb,VID_EF01,1.43,2836,0,0,0
27d1ac39,mass_storage,dll,scan,hub_usb,VID_EF01,1.82,3142,0,0,0
16c5a4e7,keyboard_emulator,dll,read,front_usb,VID_ABCD,0.15,1219,0,0,0
1d3476ac,network_adapter,mp3,execute,back_usb,VID_1234,0.79,23318,1,1,1
33365b38,network_adapter,mp3,write,front_usb,VID_1234,0.55,18093,1,0,1
0d029e47,mass_storage,py,execute,front_usb,VID_EF01,0.73,1421,0,0,0
354df38f,charging_only,dll,auto_run,back_usb,VID_EF01,2.49,4364,0,0,0
fff7b427,keyboard_emulator,zip,write,type_c_port,VID_4321,2.09,318,0,0,0
caa9a60c,keyboard_emulator,dll,encrypt,hub_usb,VID_1234,1.32,2899,0,0,0
4768b406,network_adapter,sh,scan,back_usb,VID_1234,4.54,19666,1,0,1
0a8fe472,unknown_device,pdf,read,front_usb,VID_FAKE,1.6,1907,0,0,0
da5c0e7b,mass_storage,jpg,read,back_usb,VID_ABCD,1.61,3440,0,0,0
b2e57363,network_adapter,zip,execute,back_usb,VID_EF01,18.12,4369,1,1,1
976d0ac6,network_adapter,sh,execute,back_usb,VID_1234,0.14,589,0,0,0
24f9c1c4,charging_only,pdf,read,front_usb,VID_ABCD,1.12,2017,0,0,0
80c2b9c7,mass_storage,exe,read,hub_usb,VID_EF01,3.76,3925,0,0,0
b4d23ac8,unknown_device,bat,write,front_usb,VID_4321,2.8,3045,0,0,0
e80dda07,network_adapter,jpg,write,hub_usb,VID_FAKE,3.89,4106,0,0,0
e474fd8e,charging_only,dll,scan,back_usb,VID_4321,1.77,29036,1,0,1
1f04041b,charging_only,bat,auto_run,type_c_port,VID_FAKE,0.91,2337,0,0,0
4305a6b8,charging_only,pdf,scan,hub_usb,VID_FAKE,4.64,2058,0,0,0
c40c56b1,charging_only,dll,encrypt,type_c_port,VID_FAKE,3.73,7516,0,0,1
d3e0d164,charging_only,mp3,auto_run,back_usb,VID_1234,4.8,32905,1,0,1
5298b59f,network_adapter,docx,encrypt,type_c_port,VID_FAKE,2.15,4369,0,0,0
7d16192a,mass_storage,mp3,read,hub_usb,VID_4321,0.31,3668,0,0,0
211ecdce,unknown_device,zip,read,type_c_port,VID_FAKE,0.62,11492,1,0,1
b8ea83a0,unknown_device,jpg,encrypt,front_usb,VID_FAKE,0.48,2362,0,0,0
b45b0c06,charging_only,dll,read,front_usb,VID_4321,1.61,2340,0,0,0
9b072999,mass_storage,zip,execute,type_c_port,VID_4321,7.06,4147,1,0,0
a9b7e857,keyboard_emulator,exe,write,type_c_port,VID_4321,11.86,18468,1,0,1
29e41f41,keyboard_emulator,bat,read,hub_usb,VID_1234,0.54,3387,0,0,0
415f65f8,mass_storage,zip,encrypt,type_c_port,VID_4321,1.12,4143,0,0,0
6a6a41d9,keyboard_emulator,sh,read,hub_usb,VID_4321,4.01,43490,1,1,1
2bba6d0a,keyboard_emulator,mp3,write,front_usb,VID_4321,2.09,4128,1,0,0
aedbd7e8,charging_only,py,encrypt,type_c_port,VID_EF01,2.75,2046,0,0,0
9ea9151c,unknown_device,pdf,encrypt,back_usb,VID_EF01,14.23,38256,1,1,1
dda71961,keyboard_emulator,jpg,execute,back_usb,VID_FAKE,2.49,4633,0,0,0
8b21fbdc,charging_only,docx,encrypt,hub_usb,VID_FAKE,1.17,26214,1,0,1
9a91dfbd,network_adapter,exe,read,hub_usb,VID_4321,0.16,967,0,0,1
ea8a8cd2,unknown_device,pdf,auto_run,hub_usb,VID_EF01,0.24,1148,0,0,0
95999421,unknown_device,pdf,execute,front_usb,VID_FAKE,0.56,4220,0,0,0
11932ddb,mass_storage,docx,scan,front_usb,VID_EF01,2.5,1810,0,0,0
fcf52254,unknown_device,mp3,execute,type_c_port,VID_ABCD,5.0,2839,1,0,0
32301b89,unknown_device,mp3,execute,hub_usb,VID_1234,0.41,3328,0,0,0
4b9530d1,charging_only,exe,scan,back_usb,VID_1234,1.94,3567,0,0,0
b5918dfa,network_adapter,zip,scan,hub_usb,VID_FAKE,1.01,19725,1,0,1
903a5657,network_adapter,dll,write,type_c_port,VID_4321,1.14,1810,0,0,0
4253bdce,charging_only,py,scan,hub_usb,VID_1234,0.42,2555,0,0,0
a45b8725,charging_only,zip,read,type_c_port,VID_ABCD,0.84,2311,0,0,0
eef0bcdf,keyboard_emulator,dll,auto_run,hub_usb,VID_1234,6.0,41857,1,0,1
e4cad79f,charging_only,jpg,read,front_usb,VID_1234,1.63,48127,0,0,1
9a5180dd,mass_storage,sh,execute,back_usb,VID_4321,11.64,24540,0,0,1
ab8c4c80,mass_storage,bat,auto_run,back_usb,VID_EF01,1.78,23135,0,0,1
ebda217f,keyboard_emulator,py,scan,type_c_port,VID_EF01,0.4,3467,0,0,0
abe3a9a1,network_adapter,dll,scan,type_c_port,VID_4321,1.08,45232,1,0,1
cc486376,keyboard_emulator,dll,write,type_c_port,VID_1234,3.88,2505,0,0,0
a705b22e,unknown_device,mp3,scan,hub_usb,VID_4321,12.13,29227,1,0,1
ebc83a5a,unknown_device,dll,read,back_usb,VID_4321,5.61,17666,1,1,1
50eea54c,keyboard_emulator,bat,scan,front_usb,VID_1234,0.68,2524,0,0,0
adc99fd9,keyboard_emulator,docx,encrypt,hub_usb,VID_1234,1.62,4369,0,0,0
3bb29fca,network_adapter,mp3,write,type_c_port,VID_1234,1.03,1220,0,0,0
901cfd04,network_adapter,sh,read,front_usb,VID_1234,1.27,64,0,0,0
6e8700f8,mass_storage,jpg,scan,hub_usb,VID_EF01,9.81,5648,1,1,1
42243b25,charging_only,dll,execute,hub_usb,VID_EF01,2.47,2446,1,0,1
7142b40c,network_adapter,bat,write,hub_usb,VID_ABCD,10.28,15738,1,0,1
aae7afad,unknown_device,pdf,scan,front_usb,VID_EF01,10.1,15646,1,0,1
0647d29c,unknown_device,mp3,execute,hub_usb,VID_1234,8.5,4601,0,0,0
086e6479,unknown_device,sh,write,front_usb,VID_ABCD,1.23,3739,0,0,0
de9f3969,network_adapter,exe,write,hub_usb,VID_EF01,7.76,1779,1,0,1
5e071b20,charging_only,exe,read,hub_usb,VID_EF01,9.9,9603,1,0,1
57e385da,keyboard_emulator,pdf,scan,back_usb,VID_EF01,1.72,507,0,0,0
42155f17,charging_only,sh,execute,back_usb,VID_4321,0.13,4353,0,0,0
29716e8d,mass_storage,bat,write,type_c_port,VID_4321,2.66,3440,0,0,0
25a858fe,unknown_device,dll,read,hub_usb,VID_4321,0.79,2515,0,0,0
1eb93e58,network_adapter,jpg,execute,back_usb,VID_4321,2.28,959,0,0,0
c989ea63,unknown_device,sh,scan,front_usb,VID_FAKE,0.15,2065,0,0,0
82c165fe,charging_only,dll,auto_run,front_usb,VID_ABCD,0.09,4841,0,0,0
386fd1a2,charging_only,exe,encrypt,back_usb,VID_FAKE,2.73,35205,1,1,1
a863ad53,mass_storage,mp3,read,front_usb,VID_4321,1.21,1593,0,0,0
253ca4c9,network_adapter,dll,execute,hub_usb,VID_EF01,0.43,4073,0,0,0
4f129f22,keyboard_emulator,sh,execute,back_usb,VID_FAKE,6.29,16371,1,0,1
14abadd5,keyboard_emulator,dll,read,type_c_port,VID_ABCD,0.31,441,0,0,0
106cdece,network_adapter,bat,write,back_usb,VID_ABCD,4.12,3515,0,0,0
0edba94d,charging_only,docx,auto_run,front_usb,VID_EF01,0.74,4868,0,0,0
8d912751,keyboard_emulator,sh,scan,back_usb,VID_1234,1.34,754,0,0,0
df82f751,keyboard_emulator,bat,execute,type_c_port,VID_4321,1.1,26862,0,0,1
2aa9db4b,network_adapter,exe,execute,front_usb,VID_FAKE,1.05,3291,0,0,0
fa44ebeb,network_adapter,dll,read,hub_usb,VID_EF01,6.55,7263,1,0,1
cad20dc2,charging_only,mp3,auto_run,hub_usb,VID_EF01,1.22,2608,0,0,0
47c2bca8,keyboard_emulator,dll,auto_run,hub_usb,VID_4321,8.03,40523,0,1,1
a44f0ea8,keyboard_emulator,py,encrypt,back_usb,VID_FAKE,1.05,420,0,0,0
861ab621,mass_storage,py,auto_run,front_usb,VID_1234,1.6,30434,1,0,1
a5f7b2ba,charging_only,zip,scan,hub_usb,VID_4321,8.53,2245,0,0,0
5134f74c,network_adapter,jpg,read,type_c_port,VID_ABCD,2.96,2336,0,0,0
a3aee0d1,network_adapter,dll,auto_run,type_c_port,VID_EF01,3.11,43482,1,0,1
e674e34b,keyboard_emulator,docx,auto_run,back_usb,VID_EF01,7.93,28616,1,0,1
77ca0744,network_adapter,zip,encrypt,back_usb,VID_EF01,2.98,2191,0,0,0
a3dce0d0,unknown_device,sh,write,hub_usb,VID_1234,1.53,4720,0,0,0
bb8692b1,keyboard_emulator,py,execute,back_usb,VID_ABCD,0.53,8522,1,0,1
30ef09c6,keyboard_emulator,bat,auto_run,type_c_port,VID_EF01,0.74,29529,1,0,1
ee34534a,mass_storage,zip,read,back_usb,VID_EF01,4.05,2550,0,0,0
d9457e46,network_adapter,sh,read,front_usb,VID_4321,8.25,46104,1,0,1
f5187457,charging_only,zip,read,type_c_port,VID_ABCD,0.17,1068,0,0,0
7d4f4160,charging_only,mp3,scan,hub_usb,VID_1234,0.66,428,0,0,0
464ba9b5,keyboard_emulator,exe,write,hub_usb,VID_ABCD,3.15,22038,1,0,1
c75911e4,keyboard_emulator,docx,write,type_c_port,VID_FAKE,3.84,20783,1,1,1
058ff80c,unknown_device,pdf,auto_run,hub_usb,VID_FAKE,2.94,3117,0,0,0
1bb1726f,keyboard_emulator,sh,write,hub_usb,VID_EF01,4.05,17445,1,0,1
df29f466,network_adapter,docx,execute,hub_usb,VID_FAKE,1.16,3395,1,0,0
736c0313,mass_storage,sh,write,type_c_port,VID_ABCD,1.91,774,0,0,0
4f8d104d,charging_only,py,execute,back_usb,VID_4321,0.14,487,0,0,0
00d51f4b,network_adapter,py,encrypt,front_usb,VID_EF01,2.56,3351,0,0,0
210d5ba5,unknown_device,pdf,execute,front_usb,VID_ABCD,2.41,2473,0,0,0
159e27a9,mass_storage,dll,execute,type_c_port,VID_FAKE,0.06,46010,0,0,1
7e0be47f,charging_only,sh,encrypt,front_usb,VID_4321,3.69,3414,0,0,0
293a5cdf,unknown_device,exe,encrypt,back_usb,VID_ABCD,1.94,4265,0,0,0
409af2ba,keyboard_emulator,mp3,scan,back_usb,VID_1234,0.12,9551,1,0,1
b8ab5e2f,mass_storage,zip,encrypt,front_usb,VID_4321,0.12,35236,1,0,1
6268acb9,mass_storage,mp3,execute,type_c_port,VID_ABCD,9.03,11160,1,1,1
9010fb4a,network_adapter,bat,write,hub_usb,VID_EF01,2.52,3904,0,0,0
e9cfa126,mass_storage,exe,write,front_usb,VID_FAKE,1.05,2176,0,0,0
9d08a2dd,unknown_device,exe,scan,front_usb,VID_EF01,2.76,3749,0,0,0
e0c48e67,charging_only,py,auto_run,front_usb,VID_FAKE,0.6,33322,1,1,1
5a0ad32a,charging_only,dll,scan,front_usb,VID_FAKE,0.64,4446,0,0,0
649e899e,mass_storage,pdf,scan,hub_usb,VID_FAKE,0.42,2606,0,0,0
df470fd1,charging_only,bat,auto_run,type_c_port,VID_ABCD,1.06,1384,0,0,0
04fcab8a,charging_only,docx,auto_run,hub_usb,VID_ABCD,0.23,1780,0,0,0
81d40f3f,network_adapter,bat,write,front_usb,VID_EF01,1.93,40389,1,0,1
09570fcd,unknown_device,dll,scan,type_c_port,VID_1234,4.27,3786,0,0,0
69f784bf,keyboard_emulator,bat,write,hub_usb,VID_1234,0.8,1359,0,0,0
9677aac7,keyboard_emulator,dll,write,front_usb,VID_EF01,1.88,4871,0,0,0
60824bbd,charging_only,jpg,auto_run,front_usb,VID_EF01,2.01,122,0,0,0
03a232a7,mass_storage,docx,execute,type_c_port,VID_ABCD,0.48,3582,0,0,0
f7e85e04,network_adapter,sh,write,hub_usb,VID_ABCD,1.35,1258,0,0,0
f4058f93,unknown_device,jpg,read,type_c_port,VID_EF01,3.09,34594,1,0,1
2f455d90,unknown_device,pdf,scan,type_c_port,VID_ABCD,3.91,2441,0,0,0
860eabda,mass_storage,jpg,execute,back_usb,VID_1234,0.74,2359,0,0,0
dbb22195,network_adapter,docx,scan,type_c_port,VID_4321,0.53,3374,0,0,0
0d5cb7d8,charging_only,docx,write,front_usb,VID_ABCD,1.51,36773,1,0,1
ee6a82d3,keyboard_emulator,pdf,scan,front_usb,VID_FAKE,6.43,5134,1,0,1
91a4aae9,network_adapter,pdf,scan,back_usb,VID_ABCD,5.05,30757,1,0,1
78dfbf71,charging_only,mp3,encrypt,type_c_port,VID_FAKE,2.43,2826,0,0,0
7554a752,network_adapter,bat,scan,back_usb,VID_1234,0.39,2831,0,0,0
a998dc0a,charging_only,jpg,auto_run,hub_usb,VID_ABCD,0.9,3807,0,0,0
a833bc53,keyboard_emulator,bat,write,front_usb,VID_ABCD,10.74,3223,1,0,0
82b1bd4f,unknown_device,jpg,execute,type_c_port,VID_EF01,0.4,3215,0,0,0
2f8581a3,unknown_device,jpg,scan,back_usb,VID_EF01,1.34,2455,0,0,0
aa13f95c,network_adapter,dll,write,type_c_port,VID_FAKE,13.28,45411,1,1,1
076696c5,network_adapter,py,auto_run,front_usb,VID_1234,0.73,18049,1,0,1
abf199d1,unknown_device,bat,auto_run,hub_usb,VID_1234,2.31,7217,1,1,1
1d82f2a4,charging_only,jpg,scan,type_c_port,VID_ABCD,1.43,2619,0,0,0
1bb7f4e3,network_adapter,py,execute,front_usb,VID_FAKE,3.16,406,0,0,0
506761cb,keyboard_emulator,py,read,front_usb,VID_FAKE,0.68,39848,1,1,1
f4a803df,unknown_device,dll,execute,back_usb,VID_ABCD,0.21,1567,0,0,0
f68c078e,mass_storage,sh,auto_run,back_usb,VID_FAKE,4.31,2408,0,0,0
67802650,network_adapter,zip,scan,back_usb,VID_4321,14.98,7906,0,0,1
5f959088,keyboard_emulator,mp3,execute,front_usb,VID_EF01,0.33,929,1,0,0
eb776260,keyboard_emulator,jpg,encrypt,hub_usb,VID_1234,2.55,3263,0,0,0
cb5209db,network_adapter,pdf,encrypt,type_c_port,VID_EF01,7.4,48033,1,0,1
b0cadf36,keyboard_emulator,mp3,execute,type_c_port,VID_1234,2.07,814,0,0,0
08358880,mass_storage,py,write,type_c_port,VID_FAKE,2.9,9869,0,0,1
6ea6ac71,charging_only,jpg,write,type_c_port,VID_EF01,0.18,33071,1,1,1
89067ea1,mass_storage,exe,write,back_usb,VID_FAKE,2.6,49547,0,0,1
de742ca0,unknown_device,bat,encrypt,back_usb,VID_FAKE,2.39,29321,1,0,1
dd696fe3,network_adapter,docx,execute,hub_usb,VID_ABCD,3.67,3408,0,0,0
ce5fc1fa,network_adapter,bat,scan,hub_usb,VID_1234,1.59,19978,0,0,1
1cefc1d9,network_adapter,bat,read,hub_usb,VID_FAKE,7.55,23757,0,0,1
6e634616,network_adapter,zip,encrypt,hub_usb,VID_EF01,3.61,124,0,0,0
8546ea92,unknown_device,docx,encrypt,hub_usb,VID_ABCD,1.67,796,0,0,0
d85c2407,keyboard_emulator,sh,scan,front_usb,VID_1234,0.42,24908,1,0,1
41c2ff5c,unknown_device,exe,read,back_usb,VID_1234,2.17,32463,1,1,1
dffd05bf,keyboard_emulator,dll,scan,hub_usb,VID_ABCD,0.59,32405,1,0,1
34936633,network_adapter,docx,execute,type_c_port,VID_FAKE,2.4,35648,1,1,1
fb016dae,keyboard_emulator,bat,execute,front_usb,VID_ABCD,1.39,1885,0,0,0
1d188196,unknown_device,pdf,read,type_c_port,VID_4321,1.55,29905,1,0,1
03a5a807,charging_only,py,auto_run,back_usb,VID_EF01,0.88,590,0,0,0
7a7800bb,network_adapter,dll,read,front_usb,VID_EF01,1.15,82,1,0,0
6c000762,keyboard_emulator,jpg,encrypt,type_c_port,VID_FAKE,2.61,2953,0,0,0
4668acad,charging_only,sh,execute,hub_usb,VID_FAKE,12.93,16501,0,0,1
7b3510e5,unknown_device,bat,encrypt,type_c_port,VID_4321,5.73,39210,1,0,1
0075cad6,keyboard_emulator,exe,encrypt,hub_usb,VID_FAKE,3.58,8909,1,1,1
2253284f,unknown_device,jpg,execute,back_usb,VID_FAKE,1.54,4776,0,0,0
11ede5ae,charging_only,dll,auto_run,back_usb,VID_4321,0.06,2991,0,0,0
270b01b8,mass_storage,zip,execute,hub_usb,VID_ABCD,0.45,340,0,0,0
37bf0572,charging_only,sh,scan,hub_usb,VID_EF01,0.16,3839,0,0,0
d3255964,unknown_device,pdf,execute,back_usb,VID_1234,6.52,244,1,0,1
8296483d,unknown_device,pdf,scan,type_c_port,VID_ABCD,0.43,815,0,0,0
a3064ebb,network_adapter,docx,encrypt,type_c_port,VID_FAKE,1.43,48,0,0,0
bed37b26,network_adapter,dll,execute,type_c_port,VID_EF01,3.15,4230,0,0,0
77258bac,network_adapter,exe,execute,hub_usb,VID_1234,1.57,5958,0,0,1
e700740d,unknown_device,mp3,execute,front_usb,VID_ABCD,0.66,590,0,0,0
09a6f0d2,network_adapter,zip,execute,front_usb,VID_FAKE,0.34,2609,0,0,0
885089d0,keyboard_emulator,pdf,encrypt,type_c_port,VID_ABCD,2.35,4116,0,0,0
3255f364,unknown_device,sh,auto_run,hub_usb,VID_EF01,1.1,3869,1,0,1
db388fea,keyboard_emulator,jpg,read,front_usb,VID_EF01,1.49,11117,1,0,1
acee7b9e,mass_storage,sh,encrypt,front_usb,VID_FAKE,1.07,709,0,0,0
bcd58d49,charging_only,jpg,scan,front_usb,VID_FAKE,5.15,43596,1,0,1
1a0bab01,network_adapter,dll,read,front_usb,VID_4321,9.81,31306,1,0,1
5296112d,charging_only,sh,execute,front_usb,VID_1234,1.13,618,1,0,1
c977049e,mass_storage,mp3,write,type_c_port,VID_EF01,2.54,4087,0,0,0
2a0f9578,unknown_device,pdf,encrypt,hub_usb,VID_ABCD,1.11,3977,0,0,0
990c904a,mass_storage,sh,encrypt,back_usb,VID_1234,3.61,33372,1,0,1
4e25bfc8,mass_storage,bat,execute,front_usb,VID_EF01,0.29,26031,1,1,1
4a543677,network_adapter,pdf,scan,front_usb,VID_ABCD,0.51,442,0,0,0
b8b34c37,network_adapter,mp3,auto_run,front_usb,VID_ABCD,0.52,1514,0,0,0
6f638883,unknown_device,py,write,back_usb,VID_FAKE,1.85,44903,1,0,1
b43ba3bf,keyboard_emulator,sh,read,hub_usb,VID_FAKE,0.81,2011,0,0,0
4e433088,unknown_device,dll,scan,type_c_port,VID_4321,2.68,3212,0,0,0
d6a3a107,keyboard_emulator,bat,encrypt,hub_usb,VID_4321,7.94,12137,1,0,1
09e425b9,charging_only,mp3,auto_run,front_usb,VID_4321,5.24,19464,1,0,1
17286c57,mass_storage,exe,write,type_c_port,VID_4321,2.86,46711,1,1,1
17147e6b,mass_storage,exe,auto_run,front_usb,VID_EF01,23.21,25301,0,0,1
9e9f47bc,charging_only,dll,read,type_c_port,VID_FAKE,5.06,26868,1,1,1
bef5f220,charging_only,pdf,read,hub_usb,VID_4321,2.58,7896,0,0,1
6c6a46b9,network_adapter,pdf,scan,front_usb,VID_ABCD,1.09,46590,1,0,1
92b1d4b9,network_adapter,exe,execute,type_c_port,VID_1234,0.52,3549,0,0,0
fb24a8b3,network_adapter,zip,encrypt,hub_usb,VID_FAKE,4.14,1227,0,0,0
339392b5,keyboard_emulator,mp3,write,type_c_port,VID_ABCD,1.01,699,0,0,0
77f05703,charging_only,bat,execute,back_usb,VID_4321,3.14,2715,0,0,0
89f33dbd,keyboard_emulator,pdf,execute,front_usb,VID_4321,4.35,2619,1,0,0
b750188f,keyboard_emulator,jpg,write,hub_usb,VID_EF01,3.76,2767,0,0,1
204437e6,mass_storage,docx,auto_run,front_usb,VID_FAKE,43.38,21917,0,0,1
755941a0,charging_only,dll,scan,type_c_port,VID_FAKE,0.19,4735,0,0,0
7e4d47c3,mass_storage,zip,write,type_c_port,VID_4321,0.75,1117,0,0,0
b2d7921b,charging_only,bat,execute,front_usb,VID_ABCD,1.78,4783,0,0,0
1d89baa5,mass_storage,pdf,auto_run,front_usb,VID_FAKE,0.37,819,0,0,0
7195d320,mass_storage,pdf,execute,hub_usb,VID_EF01,1.72,835,0,0,0
be7b3b23,unknown_device,jpg,scan,back_usb,VID_EF01,3.91,10006,0,1,1
85245919,unknown_device,pdf,read,hub_usb,VID_ABCD,6.63,1414,0,0,0
fd8d9ea1,unknown_device,dll,write,front_usb,VID_EF01,0.16,2718,0,0,0
b41e4eab,unknown_device,jpg,scan,type_c_port,VID_FAKE,5.98,32223,1,0,1
3481f086,network_adapter,docx,read,type_c_port,VID_EF01,3.27,1891,0,0,0
d71cfc25,charging_only,sh,auto_run,front_usb,VID_ABCD,0.07,2538,0,0,0
a47f579d,charging_only,exe,read,front_usb,VID_ABCD,5.96,45249,1,0,1
9b5f96e9,mass_storage,dll,encrypt,hub_usb,VID_FAKE,2.19,30586,0,0,1
1267b9e7,unknown_device,pdf,read,type_c_port,VID_EF01,9.64,33083,1,0,1
2c5a0a09,charging_only,exe,execute,back_usb,VID_FAKE,0.09,9937,0,0,1
648b5e0d,unknown_device,jpg,write,type_c_port,VID_EF01,0.87,2164,0,0,0
affbcde5,charging_only,pdf,execute,back_usb,VID_1234,3.11,2083,1,1,1
2db8e4e6,mass_storage,mp3,encrypt,back_usb,VID_1234,10.0,14915,0,0,1
9b7af9f5,network_adapter,bat,read,front_usb,VID_1234,0.64,2530,0,0,0
f4f5b28c,keyboard_emulator,pdf,read,front_usb,VID_4321,2.7,1334,0,0,0
ee1e3e32,mass_storage,zip,auto_run,front_usb,VID_4321,1.26,43826,1,0,1
f97189f7,keyboard_emulator,py,auto_run,back_usb,VID_ABCD,4.99,3938,0,0,0
90de6ad4,network_adapter,exe,encrypt,front_usb,VID_4321,22.73,23396,1,0,1
8f6ab9ab,keyboard_emulator,dll,auto_run,hub_usb,VID_FAKE,0.2,3356,0,0,0
2641e78a,charging_only,sh,encrypt,type_c_port,VID_FAKE,2.79,4231,0,0,0
f29bb05c,charging_only,exe,scan,type_c_port,VID_EF01,0.76,36640,1,0,1
ae4100ef,unknown_device,sh,encrypt,type_c_port,VID_FAKE,1.38,4782,0,0,0
bf8e7fc7,unknown_device,jpg,scan,back_usb,VID_EF01,4.07,4847,0,0,0
40379c06,unknown_device,bat,read,hub_usb,VID_4321,0.8,414,0,0,0
